disease_id	disease_name	treats	palliates	total_edges
Q28024639	autosomal recessive nonsyndromic deafness 6	0	0	1
Q28024640	autosomal recessive nonsyndromic deafness 61	0	0	1
Q28024641	autosomal recessive nonsyndromic deafness 62	0	0	1
Q28024642	autosomal recessive nonsyndromic deafness 63	0	0	1
Q28024643	autosomal recessive nonsyndromic deafness 65	0	0	1
Q28024644	autosomal recessive nonsyndromic deafness 66	0	0	1
Q28024645	autosomal recessive nonsyndromic deafness 67	0	0	1
Q28024646	autosomal recessive nonsyndromic deafness 68	0	0	1
Q28024647	autosomal recessive nonsyndromic deafness 7	0	0	1
Q28024648	autosomal recessive nonsyndromic deafness 70	0	0	1
Q28024649	autosomal recessive nonsyndromic deafness 71	0	0	1
Q28024650	autosomal recessive nonsyndromic deafness 74	0	0	1
Q28024651	autosomal recessive nonsyndromic deafness 76	0	0	1
Q28024652	autosomal recessive nonsyndromic deafness 77	0	0	1
Q28024653	autosomal recessive nonsyndromic deafness 79	0	0	1
Q28024654	autosomal recessive nonsyndromic deafness 8	0	0	1
Q28024655	autosomal recessive nonsyndromic deafness 83	0	0	1
Q28024656	autosomal recessive nonsyndromic deafness 84A	0	0	1
Q28024657	autosomal recessive nonsyndromic deafness 84B	0	0	1
Q28024658	autosomal recessive nonsyndromic deafness 85	0	0	1
Q28024659	autosomal recessive nonsyndromic deafness 86	0	0	1
Q28024660	autosomal recessive nonsyndromic deafness 88	0	0	1
Q28024661	autosomal recessive nonsyndromic deafness 89	0	0	1
Q28024662	autosomal recessive nonsyndromic deafness 9	0	0	1
Q28024663	autosomal recessive nonsyndromic deafness 91	0	0	1
Q28024664	autosomal recessive nonsyndromic deafness 93	0	0	1
Q28024665	autosomal recessive nonsyndromic deafness 96	0	0	1
Q28024666	autosomal recessive nonsyndromic deafness 97	0	0	1
Q28024667	autosomal recessive nonsyndromic deafness 98	0	0	1
Q27677820	autosomal recessive pericentral pigmentary retinopathy	0	0	1
Q21097786	autosomal recessive spinocerebellar ataxia 10	0	0	1
Q21124573	autosomal recessive spinocerebellar ataxia 11	0	0	1
Q21124570	autosomal recessive spinocerebellar ataxia 12	0	0	1
Q21124572	autosomal recessive spinocerebellar ataxia 13	0	0	1
Q21124567	autosomal recessive spinocerebellar ataxia 14	0	0	1
Q21124566	autosomal recessive spinocerebellar ataxia 15	0	0	1
Q21124555	autosomal recessive spinocerebellar ataxia 16	0	0	1
Q21124574	autosomal recessive spinocerebellar ataxia 17	0	0	1
Q21124560	autosomal recessive spinocerebellar ataxia 18	0	0	1
Q21124576	autosomal recessive spinocerebellar ataxia 19	0	0	1
Q21124571	autosomal recessive spinocerebellar ataxia 2	0	0	1
Q21124578	autosomal recessive spinocerebellar ataxia 20	0	0	1
Q21124568	autosomal recessive spinocerebellar ataxia 7	0	0	1
Q18554814	autosomal recessive type IV Ehlers-Danlos syndrome	0	0	1
Q4827018	autotopagnosia	0	0	2
Q43987	avian influenza	0	0	1
Q509122	avoidant personality disorder	0	0	1
Q4830452	axial osteomalacia	0	0	2
Q18556411	axillary adenitis	0	0	1
Q18553815	axillary lipoma	0	0	1
Q4830470	axillary nerve palsy	0	0	1
Q18557549	axonal neuropathy	0	0	1
Q794026	azoospermia	0	0	4
Q797668	babesiosis	1	0	2
Q812671	bacillary angiomatosis	0	0	1
Q18554467	background diabetic retinopathy	0	0	1
Q18558195	bacterial conjunctivitis	5	0	6
Q18554632	bacterial esophagitis	0	0	2
Q18553275	bacterial exanthem	0	0	1
Q18556160	bacterial gastritis	0	0	2
Q727028	bacterial infectious disease	5	0	14
Q3678510	bacterial meningitis	6	0	12
Q3776920	bacterial pneumonia	26	0	29
Q804521	bacterial vaginosis	2	0	3
Q632522	bacteriuria	1	0	2
Q4841462	bagassosis	0	0	1
Q1138584	balanitis	0	0	3
Q4850044	balanitis xerotica obliterans	0	0	1
Q18967421	balanoposthitis	0	0	2
Q2447562	balantidiasis	0	0	1
Q18553770	balloon cell malignant melanoma	0	0	1
Q4854239	band keratopathy	0	0	1
Q18557963	barbiturate abuse	0	0	2
Q4261984	barbiturate dependence	0	0	2
Q2906693	baritosis	0	0	1
Q809561	bartonellosis	0	0	5
Q18975031	basal cell carcinoma	1	0	28
Q1947307	basal ganglia calcification	0	0	1
Q18553988	basal ganglia cerebrovascular disease	0	0	2
Q4866181	basal ganglia disease	0	0	6
Q28065549	basal laminar drusen	0	0	1
Q18557455	basaloid lung carcinoma	0	0	1
Q18556838	basaloid squamous cell carcinoma	0	0	5
Q18557459	basaloid squamous cell skin carcinoma	0	0	2
Q4867062	basidiobolomycosis	0	0	2
Q18555041	basilar artery insufficiency	0	0	5
Q18554516	basilar artery occlusion	0	0	1
Q18556374	basophil adenoma	0	0	2
Q18556543	basophilic carcinoma	0	0	4
Q18556609	basosquamous carcinoma	0	0	1
Q18553239	baylisascariasis	0	0	1
Q18553877	beach ear	0	0	1
Q682798	bejel	0	0	1
Q18554862	benign breast adenomyoepithelioma	0	0	1
Q18554857	benign breast phyllodes tumor	0	0	1
Q18556317	benign deep fibrous histiocytoma	0	0	1
Q18557504	benign dermal neurilemmoma	0	0	1
Q18554851	benign eccrine breast spiradenoma	0	0	1
Q18556498	benign ependymoma	0	0	7
Q488214	benign epilepsy with centrotemporal spikes	0	0	1
Q4887962	benign essential hypertension	0	0	1
Q4887955	benign familial infantile epilepsy	0	0	1
Q4887956	benign familial neonatal epilepsy	0	0	1
Q18555146	benign fibrous mesothelioma	0	0	1
Q18553660	benign glioma	0	0	2
Q18554100	benign hypertensive renal disease	0	0	1
Q18557052	benign intermediate mesothelioma	0	0	1
Q18554396	benign lymphoepithelial lesion of salivary gland	0	0	3
Q18558146	benign mammary dysplasia	0	0	1
Q18556418	benign mastocytoma	0	0	1
Q18557768	benign mediastinal neurilemmoma	0	0	2
Q18557767	benign mediastinal psammomatous neurilemmoma	0	0	1
Q18556391	benign meningioma	0	0	1
Q18555151	benign mesenchymoma	0	0	1
Q18555143	benign mesothelioma	1	0	6
Q15975183	benign neonatal seizures	1	0	2
Q1417240	benign neoplasm	0	0	5
Q18558161	benign neurilemmoma	0	0	2
Q817310	benign paroxysmal positional nystagmus	0	0	1
Q18557802	benign pericardial teratoma	0	0	3
Q18554904	benign peritoneal mesothelioma	0	0	1
Q18556688	benign perivascular tumor	0	0	4
Q18556653	benign pleural mesothelioma	0	0	1
Q21109216	benign pneumoconiosis	0	0	2
Q18555229	benign prostate phyllodes tumor	0	0	1
Q18554451	benign renovascular hypertension	0	0	3
Q18554450	benign secondary hypertension	0	0	2
Q18554881	benign shuddering attacks	0	0	1
Q18556680	benign struma ovarii	0	0	1
Q18554531	benign vaginal carcinosarcoma	0	0	2
Q184084	beriberi	1	0	2
Q684810	berylliosis	0	0	1
Q8392	bestiality	0	0	1
Q18553385	bestrophinopathy	0	0	2
Q3616632	beta thalassemia	1	0	4
Q4897218	beta-ketothiolase deficiency	0	0	1
Q23037768	beta-lactam allergy	0	0	2
Q291617	beta-mannosidosis	0	0	1
Q4903638	bicipital tenosynovitis	0	0	1
Q2901664	bicytopenia	0	0	1
Q18557351	bilateral breast cancer	0	0	3
Q18554700	bilateral hyperactive labyrinth	0	0	1
Q18556924	bilateral hypoactive labyrinth	0	0	1
Q18557224	bilateral meningioma of optic nerve	0	0	1
Q18556414	bilateral retinoblastoma	0	0	1
Q18556530	bile duct adenocarcinoma	0	0	9
Q18556762	bile duct adenoma	0	0	6
Q3605247	bile duct adenoma	0	0	1
Q18556396	bile duct cancer	0	0	5
Q18556531	bile duct carcinoma	0	0	10
Q18553351	bile duct carcinoma in situ	0	0	3
Q18557449	bile duct clear cell adenocarcinoma	0	0	3
Q18556190	bile duct cystadenocarcinoma	0	0	2
Q18556764	bile duct cystadenoma	0	0	5
Q18556206	bile duct disease	0	0	12
Q18556029	bile duct mucinous adenocarcinoma	0	0	3
Q18556428	bile duct mucoepidermoid carcinoma	0	0	2
Q18555353	bile duct rhabdomyosarcoma	0	0	3
Q18556181	bile duct sarcoma	0	0	4
Q18555952	bile duct signet ring cell carcinoma	0	0	3
Q18554274	bile reflux	0	0	1
Q659033	biliary atresia	0	0	1
Q2028354	biliary dyskinesia	0	0	2
Q18556800	biliary papillomatosis	0	0	6
Q18556397	biliary tract cancer	0	0	4
Q18558210	biliary tract disease	0	0	6
Q18556801	biliary tract intraductal papillary mucinous neoplasm	0	0	1
Q18553364	biliary tract neoplasm	0	0	11
Q390475	bilirubin metabolic disorder	1	0	5
Q18554359	binocular vision disease	0	0	2
Q10264745	biotin deficiency	0	0	1
Q864845	biotin-responsive basal ganglia disease	0	0	1
Q776026	biotinidase deficiency	0	0	1
Q18556815	biphasic synovial sarcoma	0	0	1
Q4915474	bipolar I disorder	0	0	1
Q131755	bipolar disorder	12	0	62
Q4086956	bipolar ll disorder	0	0	1
Q2529980	bird fancier's lung	0	0	1
Q16526464	bitemporal amnesia	0	0	1
Q18556633	bizarre leiomyoma	0	0	2
Q2059411	black piedra	0	0	1
Q265420	blackwater fever	0	0	1
Q18556044	bladder adenocarcinoma	0	0	9
Q18553361	bladder benign neoplasm	0	0	8
Q3825881	bladder calculus	0	0	2
Q18556149	bladder carcinoma	0	0	9
Q18558053	bladder carcinoma in situ	0	0	2
Q18556734	bladder clear cell adenocarcinoma	0	0	5
Q18556043	bladder colloid adenocarcinoma	0	0	1
Q18557305	bladder colonic type adenocarcinoma	0	0	1
Q18557175	bladder diffuse clear cell adenocarcinoma	0	0	1
Q7900616	bladder disease	4	0	18
Q18554065	bladder diverticulum	0	0	2
Q18554187	bladder dome cancer	0	0	1
Q18556786	bladder flat intraepithelial lesion	0	0	1
Q18557830	bladder hepatoid adenocarcinoma	0	0	2
Q18554114	bladder lateral wall cancer	0	0	1
Q18554435	bladder leiomyoma	0	0	2
Q18554188	bladder lymphoma	0	0	2
Q18557829	bladder mixed adenocarcinoma	0	0	1
Q18554178	bladder neck cancer	0	0	1
Q7900619	bladder neck obstruction	1	0	4
Q18557815	bladder papillary clear cell adenocarcinoma	0	0	1
Q18556787	bladder papillary transitional cell neoplasm	0	0	3
Q18554180	bladder sarcoma	0	0	2
Q18557258	bladder signet ring cell adenocarcinoma	0	0	2
Q18556055	bladder squamous cell carcinoma	0	0	4
Q18554436	bladder squamous papilloma	0	0	1
Q19000841	bladder transitional cell papilloma	0	0	2
Q18554181	bladder trigone cancer	0	0	1
Q18557641	bladder tuberculosis	0	0	2
Q18557814	bladder tubulo-cystic clear cell adenocarcinoma	0	0	1
Q18557702	bladder urachal adenocarcinoma	0	0	2
Q18557078	bladder urachal carcinoma	0	0	4
Q18557077	bladder urachal squamous cell carcinoma	0	0	2
Q18557531	bladder urachal urothelial carcinoma	0	0	2
Q18556148	bladder urothelial carcinoma	0	0	6
Q18557425	bladder urothelial papillary carcinoma	0	0	1
Q18556054	bladder verrucous squamous cell carcinoma	0	0	1
Q18556666	blastema predominant kidney Wilms' tumor	0	0	1
Q882077	blastoma	0	0	3
Q627368	blastomycosis	5	0	6
Q845698	blepharitis	1	0	9
Q4926135	blepharochalasis	0	0	1
Q18555084	blepharoconjunctivitis	0	0	4
Q883850	blepharophimosis	0	0	1
Q18554819	blepharophimosis, ptosis, and epicanthus inversus syndrome	0	0	1
Q18987138	blepharophimosis-intellectual disability syndrome, SBBYS type	0	0	1
Q883863	blepharospasm	2	0	4
Q18554170	blind hypertensive eye	0	0	2
Q18554168	blind hypotensive eye	0	0	2
Q2375956	blind loop syndrome	0	0	1
Q10874	blindness	0	0	2
Q890200	blood coagulation disease	3	0	8
Q18556220	blood group incompatibility	0	0	2
Q2429620	blood platelet disease	0	0	11
Q18557170	blood protein disease	0	0	4
Q18554140	blue color blindness	0	0	1
Q18553394	blue cone monochromacy	0	0	2
Q18558206	blue drum syndrome	0	0	2
Q4930176	blue toe syndrome	0	0	1
Q18557089	blunt duct adenosis of breast	0	0	2
Q844590	body dysmorphic disorder	0	0	1
Q18555396	bone Ewing's sarcoma	0	0	2
Q18553541	bone ameloblastoma	0	0	2
Q18555387	bone angioendothelial sarcoma	0	0	1
Q18553654	bone benign neoplasm	0	0	10
Q18554919	bone cancer	0	0	15
Q18555186	bone carcinoma	0	0	2
Q18553543	bone chondrosarcoma	0	0	1
Q18553738	bone deterioration disease	0	0	3
Q18553737	bone development disease	0	0	4
Q4941552	bone disease	1	0	11
Q18557313	bone epithelioid hemangioma	0	0	1
Q18556455	bone giant cell sarcoma	0	0	1
Q18556277	bone giant cell tumor	0	0	2
Q1178507	bone inflammation disease	0	0	11
Q18555395	bone leiomyosarcoma	0	0	1
Q18557356	bone lymphoma	0	0	1
Q1898104	bone marrow cancer	2	0	8
Q18556569	bone marrow disease	1	0	5
Q18555402	bone osteosarcoma	0	0	4
Q18556304	bone peripheral neuroepithelioma	0	0	1
Q18553736	bone remodeling disease	0	0	7
Q18553741	bone resorption disease	0	0	3
Q18553542	bone squamous cell carcinoma	0	0	1
Q18553740	bone structure disease	0	0	5
Q18558092	borderline glaucoma	0	0	4
Q4944687	borderline leprosy	1	0	2
Q208166	borderline personality disorder	0	0	1
Q9430213	borna disease	0	0	1
Q16006998	borreliosis	0	0	4
Q1749931	botryoid rhabdomyosarcoma	0	0	4
Q154865	botulism	0	0	5
Q895297	boutonneuse fever	0	0	1
Q18558220	bowel dysfunction	0	0	2
Q18557064	brachial plexus neoplasm	0	0	1
Q18556021	brachial plexus neuritis	0	0	2
Q18556023	brachial plexus neuropathy	0	0	6
Q896643	brachydactyly	0	0	2
Q18553404	brachydactyly-syndactyly syndrome	0	0	1
Q18553406	brachyolmia	0	0	1
Q10434599	bradyopsia	0	0	1
Q18556774	brain angioma	0	0	2
Q18554460	brain cancer	5	0	18
Q18554087	brain compression	0	0	1
Q576349	brain disease	0	0	37
Q979168	brain edema	3	0	4
Q18557612	brain ependymoma	0	0	2
Q18555001	brain germinoma	0	0	7
Q18555279	brain glioblastoma multiforme	0	0	2
Q18553667	brain glioma	0	0	10
Q18555944	brain infarction	0	0	3
Q4862390	brain ischemia	3	0	6
Q18553665	brain meningioma	0	0	6
Q18555325	brain oligodendroglioma	0	0	3
Q18555002	brain sarcoma	0	0	2
Q18557269	brain stem angioblastoma	0	0	6
Q18556508	brain stem astrocytic neoplasm	0	0	2
Q18556228	brain stem cancer	0	0	8
Q18556825	brain stem ependymoma	0	0	1
Q18556227	brain stem glioma	0	0	5
Q18555968	brain stem infarction	0	0	2
Q18553545	brain stem medulloblastoma	0	0	2
Q18556232	brainstem intraparenchymal clear cell meningioma	0	0	3
Q4956398	branch retinal artery occlusion	0	0	1
Q17022522	branchiooculofacial syndrome	0	0	1
Q18966109	branchiootic syndrome	0	0	1
Q2280106	branchiootorenal syndrome	0	0	1
Q18554737	brawny scleritis	0	0	1
Q19587389	breast abscess	0	0	1
Q18555946	breast adenocarcinoma	0	0	13
Q18556521	breast adenoid cystic carcinoma	0	0	1
Q18554853	breast adenoma	0	0	5
Q18557547	breast adenomyoepithelial adenosis	0	0	1
Q18554863	breast adenomyoepithelioma	0	0	1
Q18554859	breast angiomatosis	0	0	4
Q18556357	breast angiosarcoma	0	0	2
Q18557642	breast apocrine adenoma	0	0	2
Q18557302	breast apocrine carcinoma	0	0	2
Q18557935	breast apocrine carcinoma in situ	0	0	1
Q18553643	breast benign neoplasm	0	0	23
Q128581	breast cancer	38	0	93
Q18557263	breast capillary hemangioma	0	0	3
Q18555947	breast carcinoma	0	0	20
Q18558015	breast carcinoma in situ	0	0	6
Q18557842	breast columnar cell mucinous carcinoma	0	0	1
Q1647794	breast cyst	0	0	3
Q18557638	breast cystic hypersecretory carcinoma	0	0	1
Q4959796	breast disease	0	0	14
Q18554854	breast duct papilloma	0	0	5
Q18557639	breast ductal adenoma	0	0	1
Q18555263	breast ductal carcinoma	0	0	2
Q18557264	breast epithelioid hemangioma	0	0	2
Q1410808	breast fibroadenoma	0	0	4
Q18553847	breast fibroadenosis	0	0	1
Q1423177	breast fibrocystic disease	0	0	4
Q18557095	breast fibrosarcoma	0	0	2
Q18557519	breast giant fibroadenoma	0	0	1
Q18555266	breast granular cell tumor	0	0	4
Q18556467	breast hemangioma	0	0	4
Q18556757	breast hemangiopericytoma	0	0	2
Q18555147	breast intracanalicular fibroadenoma	0	0	1
Q18557619	breast intraductal papillomatosis	0	0	1
Q18557376	breast intraductal proliferative lesion	0	0	2
Q18557322	breast juvenile papillomatosis	0	0	1
Q18557326	breast large cell neuroendocrine carcinoma	0	0	3
Q18554852	breast leiomyoma	0	0	2
Q18556717	breast leiomyosarcoma	0	0	2
Q18553810	breast lipoma	0	0	2
Q18556953	breast liposarcoma	0	0	2
Q18553580	breast lobular carcinoma	0	0	2
Q18557023	breast lymphoma	0	0	2
Q18557791	breast malignant eccrine spiradenoma	0	0	2
Q18555269	breast malignant phyllodes tumor	0	0	1
Q18556897	breast medullary carcinoma	0	0	1
Q18556427	breast metaplastic carcinoma	0	0	5
Q18555996	breast mucinous carcinoma	0	0	3
Q18555994	breast mucinous cystadenocarcinoma	0	0	2
Q18556425	breast mucoepidermoid carcinoma	0	0	2
Q18557360	breast myoepithelial carcinoma	0	0	2
Q18555262	breast myoepithelial neoplasm	0	0	6
Q18557630	breast myoepitheliosis	0	0	3
Q18554856	breast myofibroblastoma	0	0	1
Q18555265	breast neuroendocrine neoplasm	0	0	3
Q18557730	breast osteosarcoma	0	0	3
Q18556885	breast papillary carcinoma	0	0	2
Q18554858	breast papillomatosis	0	0	4
Q18555141	breast pericanalicular fibroadenoma	0	0	1
Q18556178	breast rhabdomyosarcoma	0	0	2
Q18555270	breast sarcoma	0	0	9
Q18557657	breast scirrhous carcinoma	0	0	1
Q18556551	breast secretory carcinoma	0	0	2
Q18555961	breast signet ring cell adenocarcinoma	0	0	2
Q18556829	breast squamous cell carcinoma	0	0	5
Q3508598	brittle cornea syndrome	0	0	2
Q18553925	broad ligament malignant neoplasm	0	0	1
Q18557447	bronchial mucus gland adenoma	0	0	1
Q18556111	bronchial neoplasm	0	0	2
Q32778	bronchiectasis	1	0	2
Q424227	bronchiolitis	0	0	2
Q614750	bronchiolitis obliterans	2	0	4
Q18556553	bronchiolo-alveolar adenocarcinoma	0	0	1
Q173022	bronchitis	0	0	1
Q18556114	bronchogenic lung adenocarcinoma	0	0	1
Q734512	bronchopneumonia	0	0	1
Q279330	bronchospasm	0	0	3
Q18556772	bronchus adenoma	0	0	2
Q18554477	bronchus cancer	0	0	5
Q18556109	bronchus carcinoma	0	0	3
Q18553352	bronchus carcinoma in situ	0	0	1
Q18553559	bronchus mucoepidermoid carcinoma	0	0	3
Q23037775	brown shrimp allergy	0	0	1
Q156050	brucellosis	1	0	6
Q994942	bruxism	0	0	1
Q217519	bubonic plague	4	0	6
Q18558221	bulbar polio	0	0	1
Q18557888	bulbomembranous urethral cancer	0	0	1
Q18553282	bulbospinal polio	0	0	1
Q180913	bulimia nervosa	3	0	9
Q3042166	bullous emphysema	0	0	1
Q2805908	bullous keratopathy	0	0	2
Q1004647	bullous pemphigoid	1	0	5
Q18554239	bullous retinoschisis	0	0	1
Q18557957	bullous skin disease	0	0	8
Q4305015	buphthalmos	0	0	1
Q230047	burning mouth syndrome	0	0	1
Q645363	bursitis	3	0	10
Q1018652	byssinosis	0	0	1
Q1022718	cadasil	0	0	1
Q18554815	calcaneonavicular coalition	0	0	2
Q1522871	calcific tendinitis	0	0	1
Q239027	calcinosis	0	0	4
Q1026326	calciphylaxis	0	0	1
Q5282519	calcium metabolism disease	0	0	4
Q1031536	campomelic dysplasia	0	0	1
Q683861	campylobacteriosis	3	0	5
Q12078	cancer	6	0	12
Q18557105	cancerophobia	0	0	1
Q18967934	candidal paronychia	0	0	2
Q273510	candidiasis	7	0	15
Q28026076	cannabis abuse	0	0	1
Q3743620	cannabis dependence	0	0	5
Q1034620	capillariasis	0	0	1
Q18554363	capillary disease	0	0	7
Q2072821	capillary hemangioma	0	0	5
Q161964	capillary leak syndrome	0	0	1
Q18555049	capillary lymphangioma	0	0	3
Q5037834	carbamoyl phosphate synthetase I deficiency disease	0	0	2
Q6013981	carbohydrate metabolic disorder	0	0	18
Q18552029	carbohydrate metabolism disease	0	0	3
Q959922	carbuncle	0	0	1
Q33525	carcinoma	15	0	75
Q18557929	carcinoma arising in nasal papillomatosis	0	0	1
Q18557727	carcinoma of supraglottis	0	0	2
Q5038170	carcinosarcoma	0	0	5
Q2936205	cardia cancer	0	0	2
Q202837	cardiac arrest	6	0	7
Q18556598	cardiac granular cell neoplasm	0	0	3
Q18554511	cardiac sarcoidosis	0	0	2
Q929313	cardiac tamponade	0	0	1
Q26695325	cardiac tuberculosis	0	0	1
Q1097490	cardiofaciocutaneous syndrome	0	0	1
Q847583	cardiomyopathy	0	0	7
Q18554898	cardiovascular cancer	0	0	8
Q18553652	cardiovascular organ benign neoplasm	0	0	5
Q18558249	cardiovascular syphilis	0	0	2
Q389735	cardiovascular system disease	1	0	23
Q2033861	carnitine palmitoyltransferase II deficiency	0	0	1
Q18558268	carotenemia	0	0	1
Q18555923	carotid artery disease	0	0	4
Q3030636	carotid artery dissection	0	0	1
Q1576205	carotid artery occlusion	1	0	4
Q18555924	carotid artery thrombosis	0	0	2
Q18558009	carotid body cancer	0	0	1
Q23037765	carp allergy	0	0	1
Q332293	carpal tunnel syndrome	0	0	1
Q18553661	cartilage cancer	0	0	1
Q18554273	cascade stomach	0	0	1
Q639776	cat-scratch disease	0	0	1
Q27674870	cataract 1 multiple types	0	0	1
Q27674898	cataract 10 multiple types	0	0	1
Q27677692	cataract 11 multiple types	0	0	1
Q27674880	cataract 12 multiple types	0	0	1
Q27674883	cataract 13 with adult i phenotype	0	0	1
Q27674893	cataract 14 multiple types	0	0	1
Q27674891	cataract 15 multiple types	0	0	1
Q27677693	cataract 16 multiple types	0	0	1
Q27674909	cataract 17 multiple types	0	0	1
Q27674879	cataract 18	0	0	1
Q27674903	cataract 19 multiple types	0	0	1
Q27674875	cataract 2 multiple types	0	0	1
Q27674881	cataract 20 multiple types	0	0	1
