compound_id	compound_name	treats	palliates	total_edges
Q1652677	promethium(III) chloride	0	0	1
Q662511	propafenone	1	0	5
Q3275451	propantheline	6	0	10
Q422956	propionic acid	0	0	2
Q422740	propofol	2	0	2
Q423364	propranolol	8	0	11
Q377342	propylthiouracil	3	0	4
Q419750	prostaglandin D2	0	0	6
Q1109	protactinium	0	0	37
Q3498021	protactinium(IV) oxide	0	0	1
Q906013	protactinium(V) chloride	0	0	1
Q1096761	protactinium(V) oxide	0	0	1
Q408432	protriptyline	1	0	8
Q7252902	proxyfan	0	0	1
Q68484	prucalopride	0	0	1
Q7253051	prunetin	0	0	1
Q263958	pseudoephedrine	3	0	8
Q410190	putrescine	0	0	1
Q426897	pyrantel	3	0	3
Q3489331	pyrantel pamoate	1	0	1
Q417571	pyrazinamide	1	0	1
Q4545713	pyrazolanthrone	0	0	3
Q419472	pyridostigmine	1	0	3
Q423746	pyridoxine	1	0	1
Q3800087	pyrilamine	1	0	2
Q421072	pyrimethamine	2	0	3
Q204602	pyrithione zinc	2	0	3
Q411092	pyrophosphoric acid	0	0	1
Q7268283	quadazocine	0	0	3
Q408535	quetiapine	3	0	11
Q417208	quinacrine	2	0	2
Q596022	quinapril	2	0	2
Q7272223	quinelorane	0	0	2
Q3927871	quinestrol	1	0	1
Q7272222	quinethazone	4	0	4
Q412496	quinidine	1	0	43
Q189522	quinine	2	0	4
Q402719	quinone	0	0	1
Q253187	quinpirole	0	0	7
Q7272542	quinupristin	1	0	1
Q7272557	quipazine	0	0	4
Q7272620	quisinostat	0	0	11
Q756551	quisqualic acid	0	0	1
Q3515	rabeprazole	4	0	5
Q180341	racemethionine	1	0	1
Q15408417	racemetirosine	0	0	1
Q7279814	raclopride	0	0	3
Q1485208	radafaxine	0	0	1
Q1128	radium	0	0	7
Q2653992	radium bromide	0	0	1
Q1344375	radium chloride	0	0	1
Q4138111	radium hydroxide	0	0	1
Q4445816	radium sulfate	0	0	1
Q1133	radon	0	0	1
Q425223	raloxifene	0	0	2
Q15304877	raltitrexed	0	0	1
Q10357327	ramatroban	0	0	2
Q417689	ramelteon	0	0	6
Q412666	ramipril	2	0	2
Q2979523	ramosetron	0	0	1
Q423037	ranitidine	0	0	2
Q907104	ranolazine	1	0	1
Q420685	rasagiline	0	0	1
Q412957	raubasine	0	0	1
Q7307897	regadenoson anhydrous	0	0	4
Q3891664	regorafenib	2	0	4
Q7310905	relcovaptan	0	0	4
Q21099000	relugolix	0	0	1
Q68414	renzapride	0	0	1
Q2195995	repaglinide	0	0	1
Q7314015	repinotan	0	0	1
Q407841	reserpine	2	0	4
Q426054	resiquimod	0	0	2
Q18394103	resminostat	0	0	4
Q407329	resveratrol	0	0	2
Q424976	retinol	0	0	1
Q737	rhenium	0	0	82
Q425164	rhenium diboride	0	0	1
Q421025	rhenium heptafluoride	0	0	1
Q418325	rhenium heptoxide	0	0	1
Q408323	rhenium hexafluoride	0	0	1
Q2316104	rhenium pentachloride	0	0	1
Q4493230	rhenium pentafluoride	0	0	1
Q2452855	rhenium trichloride	0	0	1
Q418954	rhenium trioxide	0	0	1
Q4096889	rhenium(III) bromide	0	0	1
Q4202668	rhenium(III) iodide	0	0	1
Q4096892	rhenium(IV) bromide	0	0	1
Q4498233	rhenium(IV) chloride	0	0	1
Q4202669	rhenium(IV) iodide	0	0	1
Q2451840	rhenium(IV) oxide	0	0	1
Q4445877	rhenium(VII) sulfide	0	0	1
Q1087	rhodium	0	0	72
Q417410	rhodium chloride	0	0	1
Q413023	rhodium hexafluoride	0	0	1
Q20980618	rhodium hydroxide	0	0	1
Q409279	rhodium oxide	0	0	1
Q4096893	rhodium(III) bromide	0	0	1
Q3488660	rhodium(III) oxide	0	0	1
Q421862	ribavirin	4	0	6
Q130365	riboflavin	1	0	1
Q2151796	ridaforolimus	0	0	1
Q1135705	rifabutin	2	0	13
Q26270990	rifamycin	0	0	4
Q3935297	rifapentine	1	0	11
Q415744	riluzole	1	0	4
Q412529	rimonabant	0	0	2
Q408724	risedronic acid	1	0	1
Q412443	risperidone	6	0	21
Q3937260	ritanserin	0	0	12
Q422618	ritonavir	2	0	15
Q7336984	rivanicline	0	0	1
Q420262	rivaroxaban	0	0	1
Q411887	rivastigmine	1	0	3
Q212171	rizatriptan	0	0	8
Q7339199	ro-15-4513	0	0	6
Q27287118	ro-5045337	0	0	1
Q7340703	robalzotan	0	0	1
Q411412	rofecoxib	1	0	2
Q693482	roflumilast	1	0	2
Q410285	rolipram	0	0	4
Q7361410	rolofylline	0	0	4
Q7363205	romidepsin	3	0	12
Q420590	ropinirole	1	0	3
Q424771	rosiglitazone	0	0	4
Q415159	rosuvastatin	0	0	2
Q411985	rotigotine	0	0	5
Q7370686	rottlerin	0	0	1
Q7372445	roxindole	0	0	12
Q424037	roxithromycin	0	0	1
Q44804	rs-127445	0	0	3
Q7277958	ru-24969	0	0	8
Q895	rubidium	0	0	34
Q745794	rubidium amide	0	0	1
Q421120	rubidium bromide	0	0	1
Q424915	rubidium carbonate	0	0	1
Q1313546	rubidium chlorate	0	0	1
Q418909	rubidium chloride	0	0	1
Q2171580	rubidium chromate	0	0	1
Q2171581	rubidium dichromate	0	0	1
Q15726037	rubidium dihydrogen phosphate	0	0	1
Q420338	rubidium fluoride	0	0	1
Q219571	rubidium hydride	0	0	1
Q121430	rubidium hydroxide	0	0	1
Q426446	rubidium iodide	0	0	1
Q2171654	rubidium nitrate	0	0	1
Q425243	rubidium oxide	0	0	1
Q412328	rubidium perchlorate	0	0	1
Q4351683	rubidium peroxide	0	0	1
Q426424	rubidium sulfate	0	0	1
Q2171605	rubidium sulfide	0	0	1
Q7376181	ruboxistaurin	0	0	6
Q7376558	rucaparib	0	0	1
Q1086	ruthenium	0	0	30
Q416759	ruthenium tetroxide	0	0	1
Q303472	ruthenium trichloride	0	0	1
Q4096894	ruthenium(III) bromide	0	0	1
Q4202671	ruthenium(III) iodide	0	0	1
Q417022	ruthenium(IV) oxide	0	0	1
Q2177832	ruthenium(V) fluoride	0	0	1
Q7383611	ruxolitinib	0	0	4
Q7396015	sabcomeline	0	0	4
Q2211523	safinamide	0	0	1
Q3459689	sakuranetin	0	0	2
Q193572	salicylic acid	5	0	6
Q424333	salmeterol	2	0	3
Q1320691	salsalate	1	0	1
Q413512	salvinorin A	0	0	1
Q1819	samarium	0	0	4
Q421243	samarium chloride	0	0	1
Q421401	samarium oxide	0	0	1
Q4498238	samarium(II) chloride	0	0	1
Q2216822	samarium(III) sulfate	0	0	1
Q422654	saquinavir	2	0	13
Q21098957	saracatinib	0	0	4
Q3473757	saredutant	0	0	3
Q44931	sarpogrelate	0	0	3
Q3121121	saxagliptin anhydrous	0	0	1
Q412694	saxitoxin	0	0	4
Q7389023	sb-203580	0	0	3
Q7388905	sb-206553	0	0	3
Q7388907	sb-216641	0	0	6
Q713	scandium	0	0	21
Q421128	scandium chloride	0	0	1
Q418796	scandium fluoride	0	0	1
Q2493124	scandium nitrate	0	0	1
Q4321619	scandium nitride	0	0	1
Q418024	scandium oxide	0	0	1
Q4445820	scandium sulfate	0	0	1
Q2228902	scandium tribromide	0	0	1
Q2228916	scandium triiodide	0	0	1
Q2339592	scandium(III) sulfide	0	0	1
Q6592038	sch-442416	0	0	4
Q15634078	sch-51866	0	0	6
Q7389140	sch-58261	0	0	4
Q337188	scopolamine	7	0	7
Q413349	selenic acid	0	0	1
Q413722	selenious acid	0	0	1
Q876	selenium	1	0	150
Q411386	selenium dioxide	0	0	1
Q425217	selenium hexafluoride	0	0	1
Q419375	selenium sulfide	3	0	3
Q2207705	selenium tetrachloride	0	0	1
Q6070	selenium trioxide	0	0	1
Q4413588	selenophene	0	0	1
Q7448341	selfotel	0	0	4
Q3494619	seliciclib	0	0	2
Q7448840	selumetinib	0	0	1
Q426010	semagacestat	0	0	1
Q7449140	semaxanib	0	0	4
Q7450628	senicapoc	0	0	1
Q7454518	sergliflozin etabonate	0	0	2
Q418050	sertindole	0	0	11
Q407617	sertraline	6	0	12
Q419394	sevoflurane	0	0	37
Q424151	sibutramine	0	0	3
Q410572	silane	0	0	1
Q191521	sildenafil	1	0	6
Q308976	silica gel	0	0	1
Q670	silicon	0	0	194
Q412356	silicon carbide	0	0	1
Q116269	silicon dioxide	0	0	1
Q2232750	silicon disulfide	0	0	1
Q414909	silicon monoxide	0	0	1
Q413828	silicon nitride	0	0	1
Q2012159	silicon tetrabromide	0	0	1
Q413709	silicon tetrachloride	0	0	2
Q413140	silicon tetrafluoride	0	0	1
Q217994	silicon tetraiodide	0	0	1
Q1032320	silicon trichloride fluoride	0	0	1
Q367849	silicon-germanium	0	0	1
Q411770	silodosin	0	0	3
Q207442	silver nitrate	1	0	1
Q15730236	silver tetraiodomercurate(ii)	0	0	1
Q16736808	silylpotassium	0	0	1
Q670131	simvastatin	4	0	24
Q7521885	sincalide	0	0	1
Q419832	sitagliptin	0	0	1
Q905664	sitaxentan	0	0	1
Q5646925	sivelestat	0	0	1
Q14035670	slotoxin	0	0	1
Q10564319	sodium antimonate	0	0	1
Q17397740	sodium antimonide	0	0	1
Q424551	sodium ascorbate	5	0	5
Q179731	sodium bicarbonate	4	0	4
Q2742490	sodium bis(trimethylsilyl)amide	0	0	1
Q3791968	sodium biselenite	0	0	1
Q2615130	sodium bismuthate	0	0	1
Q17424851	sodium calcium borate	0	0	1
Q190227	sodium carbonate	0	0	1
Q2314	sodium chloride	3	0	4
Q407520	sodium fluoride	0	0	1
Q532908	sodium fluorosilicate	0	0	1
Q4134941	sodium hexafluoroantimonate	0	0	1
Q18228386	sodium hexafluorostannate	0	0	1
Q17318503	sodium hexahydroxoantimonate	0	0	1
Q102769	sodium hydroxide	0	0	2
Q407204	sodium hypochlorite	1	0	1
Q425397	sodium metasilicate	0	0	2
Q418510	sodium metavanadate	0	0	1
Q414518	sodium molybdate	0	0	1
Q2156566	sodium orthovanadate	0	0	1
Q2592158	sodium perrhenate	0	0	1
Q7553358	sodium phenylbutyrate	5	0	5
Q419488	sodium selenate	0	0	1
Q418425	sodium selenide	0	0	1
Q414626	sodium selenite	0	0	1
Q7553367	sodium stannate	0	0	1
Q18212141	sodium tellurate	0	0	1
Q2364532	sodium tellurite	0	0	1
Q425169	sodium thioantimoniate	0	0	2
Q17333539	sodium zinc oxide	0	0	1
Q2044346	sodium zincate	0	0	1
Q20856948	sodium(1+)	0	0	10
Q7560929	sonepiprazole	0	0	1
Q22075856	sonidegib	0	0	1
Q421136	sorafenib	0	0	10
Q1259458	sorbinil	0	0	1
Q245280	sorbitol	1	0	1
Q413591	sotalol	1	0	40
Q976559	sparfloxacin	4	0	41
Q416154	spectinomycin	1	0	1
Q418834	spermidine	0	0	1
Q424597	spermine	0	0	4
Q418267	sphingosine 1-phosphate	0	0	9
Q7577645	spinorphin	0	0	1
Q3077150	spiperone	0	0	14
Q7577785	spiramide	0	0	3
Q2992797	spirits of hartshorn	0	0	2
Q422188	spironolactone	6	0	7
Q6592066	spiroxatrine	0	0	8
Q7392720	sq-109	0	0	1
Q7392878	sr-59230a free base	0	0	3
Q15410184	sr-9009	0	0	2
Q15410183	sr-9011	0	0	2
Q417040	stannane	0	0	1
Q2926032	stannic bromide	0	0	1
Q205004	stannic chloride	0	0	1
Q204994	stannic fluoride	0	0	1
Q18220870	stannic hydrogen phosphate	0	0	1
Q205005	stannic iodide	0	0	1
Q205021	stannic sulfide	0	0	1
Q6343339	stannous 2-ethylhexanoate	0	0	1
Q18212066	stannous acetate	0	0	1
Q2983938	stannous bromide	0	0	1
Q204964	stannous chloride anhydrous	0	0	1
Q204962	stannous fluoride	0	0	1
Q2506051	stannous iodide	0	0	1
Q20986112	stannous oleate	0	0	1
Q18211479	stannous phosphate	0	0	1
Q4363462	stannous pyrophosphate	0	0	1
Q204981	stannous sulfate	0	0	1
Q18409359	stannous tartrate	0	0	1
Q5957181	staurosporine	0	0	15
Q423984	stavudine	2	0	2
Q15427850	stearic monoethanolamide	0	0	1
Q415043	stevioside	0	0	1
Q59712	stibine	0	0	1
Q938	strontium	0	0	34
Q4073292	strontium acetate	0	0	1
Q416904	strontium bromide	0	0	1
Q413629	strontium carbonate	0	0	1
Q411859	strontium chloride	0	0	1
Q4300388	strontium dioxido(dioxo)molybdenum	0	0	2
Q421174	strontium fluoride	0	0	1
Q418803	strontium hexaboride	0	0	1
Q132428	strontium hydroxide anhydrous	0	0	1
Q417992	strontium iodide	0	0	1
Q421083	strontium nitrate	0	0	1
Q1091256	strontium nitride	0	0	1
Q418413	strontium oxide	0	0	1
Q654825	strontium peroxide	0	0	1
Q4337166	strontium phosphate	0	0	1
Q414440	strontium sulfate	0	0	1
Q1765041	strontium sulfide	0	0	1
Q421340	strontium titanate	0	0	1
Q411041	substance p	0	0	3
Q424378	succinylcholine	0	0	1
Q420394	sucralfate	6	0	6
Q417915	sufentanil	0	0	1
Q21099001	sufugolix	0	0	1
Q2392530	sulconazole	5	0	5
Q7636176	sulfabenzamide	1	0	1
Q2022983	sulfacetamide	5	0	5
Q7636169	sulfacytine	2	0	2
Q2555060	sulfadiazine	5	0	5
Q411557	sulfadoxine	2	0	2
Q3976824	sulfamethizole	2	0	2
Q415843	sulfamethoxazole	5	0	6
Q423423	sulfanilamide	1	0	1
Q3976827	sulfapyridine	5	0	5
Q420035	sulfasalazine	3	0	3
Q172290	sulfate ion	0	0	1
Q408427	sulfathiazole	1	0	1
Q3790542	sulfinpyrazone	3	0	5
Q372598	sulfisoxazole	4	0	4
Q27160153	sulfisoxazole diolamine	2	0	2
Q963093	sulindac	4	0	5
Q422418	sulpiride	0	0	42
Q410556	sulprostone	0	0	3
Q7636953	sumanirole	0	0	1
Q416978	sumatriptan	0	0	11
Q417542	sunitinib	0	0	7
Q3978097	suprofen	0	0	2
Q425946	suramin	0	0	7
Q7650517	suvorexant	0	0	2
Q155682	tacalcitol	0	0	1
Q421076	tacrine	1	0	3
Q411648	tacrolimus anhydrous	2	0	3
Q424156	tadalafil	0	0	2
Q519447	tafamidis	0	0	1
Q2139543	tafluprost	0	0	1
Q134583	talc	1	0	1
Q7681221	tamibarotene	0	0	3
Q412178	tamoxifen	3	0	6
Q418480	tamsulosin	1	0	4
Q18211583	tanaproget	0	0	1
Q6151362	tandospirone	0	0	1
Q1123	tantalum	0	0	27
Q4093694	tantalum boride	0	0	1
Q426498	tantalum carbide	0	0	1
Q4498241	tantalum chloride	0	0	1
Q424268	tantalum hafnium carbide	0	0	2
Q413987	tantalum pentachloride	0	0	1
Q2615425	tantalum pentafluoride	0	0	1
Q425103	tantalum pentoxide	0	0	1
Q2349635	tantalum(V) bromide	0	0	1
Q414463	tapentadol	0	0	7
Q7687250	tasimelteon	0	0	2
Q1317131	tasosartan	0	0	1
Q7687612	tasquinimod	0	0	1
Q2659931	taurocholic acid	0	0	1
Q3981685	tazarotene	2	0	5
Q7694156	teduglutide	1	0	2
Q408557	telaprevir	0	0	2
Q2736135	telithromycin	0	0	6
Q1100	tellurium	0	0	103
Q425220	tellurium dioxide	0	0	1
Q419396	tellurium hexafluoride	0	0	1
Q2680313	tellurium tetrabromide	0	0	1
Q2256493	tellurium tetrachloride	0	0	1
Q1921479	tellurium tetrafluoride	0	0	1
Q2346228	tellurium tetraiodide	0	0	1
Q419581	tellurium trioxide	0	0	1
Q4454244	tellurophene	0	0	1
Q2358640	tellurous acid	0	0	1
Q733186	telmisartan	2	0	3
Q414796	temazepam	3	0	3
Q425088	temozolomide	4	0	4
Q7699074	temsirolimus	0	0	1
Q417555	teniposide	3	0	3
Q155954	tenofovir anhydrous	2	0	2
Q280786	terazosin	2	0	5
Q415259	terbinafine	5	0	5
Q424340	terbutaline	2	0	3
Q417909	terfenadine	0	0	41
Q7702355	terguride	0	0	13
Q3077133	teriflunomide	0	0	1
Q7705238	tertatolol	0	0	1
Q7705345	terutroban	0	0	1
Q3985253	testolactone	1	0	2
Q20817216	testosterone propionate	0	0	1
Q413050	tetrabenazine	0	0	2
Q193045	tetracycline	5	0	5
Q421458	tetraethyl silicate	0	0	1
Q410728	tetraethylammonium	0	0	17
Q19756552	tetraethylsilane	0	0	1
Q186600	tetraethyltin	0	0	1
Q425109	tetrahydrozoline	2	0	2
Q17352129	tetraisocyanatosilane	0	0	1
Q17334058	tetraisothiocyanatosilane	0	0	1
Q17352155	tetrakis(ethylsulfanyl)silane	0	0	1
Q377159	tetramethyl silicate	0	0	1
Q415329	tetramethylsilane	0	0	1
Q413135	tetramethyltin	0	0	1
Q412706	tetrapropylammonium perruthenate	0	0	1
Q7708612	tezampanel anhydrous	0	0	4
Q203174	thalidomide	9	0	9
Q407308	theophylline anhydrous	2	0	6
Q424986	thiabendazole	4	0	4
Q83187	thiamine ion	5	0	5
Q372725	thiethylperazine	1	0	1
Q27895847	thioguanine	5	0	5
Q385347	thioguanine anhydrous	0	0	2
Q410179	thiopental	1	0	1
Q7784686	thioperamide	0	0	2
Q58375	thioridazine	2	0	47
Q416507	thiotepa	4	0	4
Q2608288	thiothixene	2	0	4
Q1853	thulium	0	0	4
Q258759	thulium oxide	0	0	1
Q408883	thymol	0	0	1
Q907219	tiagabine	2	0	3
Q420542	ticagrelor	0	0	1
Q2601832	ticarcillin	3	0	3
Q420571	ticlopidine	0	0	3
Q10382411	tideglusib	0	0	1
Q7801294	tifluadom	0	0	1
Q2823312	tiludronic acid	0	0	1
Q1096	tin	0	0	78
Q18201462	tin bromide trichloride	0	0	1
Q18243187	tin diformate	0	0	1
Q129163	tin dioxide	0	0	1
Q18211552	tin ditelluride	0	0	2
Q18212168	tin phosphide	0	0	1
Q4445810	tin sulfate	0	0	1
Q18201413	tin tetranitrate	0	0	1
Q18220915	tin(II) chromate	0	0	1
Q115740	tin(II) hydroxide	0	0	1
Q204980	tin(II) oxide	0	0	1
Q18204485	tin(IV) acetate	0	0	1
Q260326	tioconazole	1	0	1
Q13415380	tiospirone	0	0	3
Q423404	tipranavir	0	0	11
Q7809151	tiratricol	0	0	2
Q415366	tirofiban	3	0	3
Q17123902	tivantinib	0	0	1
Q7810457	tivozanib	0	0	3
Q423538	tizanidine	1	0	8
Q1758380	tobramycin	3	0	3
Q757058	tocainide	1	0	1
Q3530324	tofacitinib	0	0	1
Q413772	tolazoline	7	0	10
Q414275	tolbutamide	0	0	2
Q413840	tolcapone	1	0	2
Q59412	tolfenamic acid	0	0	1
Q3992411	tolmetin	3	0	4
Q415238	tolnaftate	3	0	3
Q7814620	tolrestat	0	0	1
Q424312	tolterodine	1	0	6
Q426132	tolvaptan	1	0	3
Q221174	topiramate	4	0	8
Q419953	topotecan	4	0	4
Q3993743	toremifene	1	0	1
Q419948	torsemide	8	0	8
Q6605919	tozasertib	0	0	3
Q407592	tramadol	0	0	5
Q7833138	trametinib	0	0	2
Q929420	trandolapril	2	0	3
Q418666	tranexamic acid	1	0	1
Q420885	tranylcypromine	2	0	43
Q2193376	travoprost	2	0	2
Q411457	trazodone	1	0	4
Q3495231	treprostinil	1	0	7
Q29417	tretinoin	4	0	10
Q1074056	triamcinolone	8	0	9
Q2211240	triamcinolone acetonide	2	0	3
Q221520	triamterene	3	0	3
Q412143	triazolam	0	0	4
Q423820	tribasicammonium phosphate	0	0	1
Q423852	tribasicpotassium phosphate	0	0	1
Q17337226	tribromo(fluoro)silane	0	0	1
Q16736816	tribromo(iodo)silane	0	0	1
Q7840448	tribromosilane	0	0	1
Q425241	tributyltin hydride	0	0	1
Q278387	tricalcium phosphate	0	0	2
Q16682750	tricalcium silicon pentaoxide	0	0	2
Q17326103	trichloridonitridomolybdenum	0	0	1
Q17378395	trichloridooxidomolybdenum	0	0	1
Q2072745	trichlormethiazide	4	0	4
Q5635302	trichlormethine	0	0	1
Q419041	trichlorosilane	0	0	1
Q17334756	trichlorosilanecarbonitrile	0	0	1
Q425894	trichostatin A	0	0	9
Q418386	trientine	1	0	1
Q2346835	triethylgallium	0	0	1
Q4463329	triethylindium	0	0	1
Q1752915	trifluoperazine	2	0	7
Q17334691	trifluoro(iodo)silane	0	0	1
Q17334745	trifluoro(isocyanato)silane	0	0	1
Q510494	triflupromazine	1	0	1
Q2359590	trifluridine	2	0	2
Q2991856	trihexyphenidyl	2	0	3
Q17352167	triisocyanato(methyl)silane	0	0	1
Q2623251	trimeprazine	4	0	4
Q827916	trimethadione	1	0	1
Q422665	trimethoprim	4	0	4
Q4463084	trimethylbismuth	0	0	1
Q420183	trimethylchlorosilane	0	0	1
Q2875204	trimethylsilyl azide	0	0	1
Q7842225	trimetrexate	1	0	2
Q423498	trimipramine	1	0	9
Q854263	trioxsalen	4	0	4
Q415203	tripelennamine	1	0	2
Q4463253	triphenylbismuth	0	0	1
Q2347337	triphenylstibine	0	0	1
Q417654	triprolidine	3	0	4
Q4463172	tripropylindigane	0	0	1
Q1992452	triptorelin	0	0	1
Q610592	trisilane	0	0	1
Q16736825	trisilylamine	0	0	1
Q2336340	trisodium arsenate	0	0	2
Q1087499	troleandomycin	6	0	6
Q29310	tropicamide	3	0	4
Q409439	tryptamine	0	0	8
Q421268	tubocurarine	0	0	5
Q2592220	tungsten diselenide	0	0	1
Q414364	tungsten disilicide	0	0	1
Q4119676	tungsten(IV) telluride	0	0	1
Q165930	tyramine	0	0	1
Q7862883	u-69593	0	0	1
Q321285	ubidecarenone	5	0	5
Q6592047	uk-432097	0	0	1
Q975059	ulipristal acetate	0	0	1
Q21011235	umeclidinium	0	0	5
Q425988	undecanoic acid	0	0	1
Q4859684	unoprostone	2	0	2
Q15211075	uracil mustard	7	0	7
Q7865591	urb-597	0	0	3
Q48318	urea	3	0	3
Q424649	uridine diphosphate glucose	0	0	2
Q277638	uridine diphosphate glucuronic acid	0	0	1
Q241374	ursodiol	2	0	2
Q418594	valacyclovir	3	0	3
Q347613	valdecoxib	2	0	4
Q407796	valeric acid	0	0	2
Q423384	valganciclovir	1	0	1
Q240642	valproic acid	3	0	4
Q155472	valsartan	2	0	3
Q722	vanadium	0	0	63
Q421405	vanadium carbide	0	0	1
Q421440	vanadium dioxide	0	0	1
Q1966236	vanadium monoxide	0	0	1
Q284918	vanadium pentafluoride	0	0	1
Q416028	vanadium tetrafluoride	0	0	1
Q903861	vanadium trifluoride	0	0	1
Q1306078	vanadium(II) bromide	0	0	1
Q421264	vanadium(II) chloride	0	0	1
Q1523448	vanadium(II) fluoride	0	0	1
Q1541465	vanadium(II) iodide	0	0	1
Q421515	vanadium(III) bromide	0	0	1
Q421260	vanadium(III) chloride	0	0	1
Q418337	vanadium(III) iodide	0	0	1
Q2277900	vanadium(III) nitride	0	0	1
Q425350	vanadium(III) oxide	0	0	1
Q2614009	vanadium(III) sulfate	0	0	1
Q421255	vanadium(IV) chloride	0	0	1
Q421166	vanadium(V) oxytrichloride	0	0	1
Q2617645	vanadium(V) oxytrifluoride	0	0	1
Q4332877	vanadyl dichloride	0	0	1
Q413634	vanadyl sulfate	0	0	1
Q424027	vancomycin	4	0	4
Q7914515	vandetanib	1	0	4
Q424161	vardenafil	0	0	1
Q7917084	vatalanib	0	0	4
Q423111	vemurafenib	1	0	3
Q898407	venlafaxine	6	0	13
Q410291	verapamil	4	0	17
Q12747348	vestipitant	0	0	1
Q3557001	vicriviroc	0	0	1
Q415107	vidarabine anhydrous	2	0	2
Q15053666	vilanterol	0	0	1
Q408588	vilazodone	0	0	6
Q421042	vildagliptin	0	0	1
Q2526386	vinburnine	0	0	4
Q416225	vincamine	0	0	4
Q408977	vincristine	5	0	6
Q2070286	vismodegib	1	0	2
Q21098911	vofopitant	0	0	1
Q7940202	volinanserin	0	0	3
Q7941753	vorapaxar	0	0	1
Q905901	vorinostat	0	0	9
Q3563148	vortioxetine	0	0	9
Q407431	warfarin	3	0	39
Q283	water	0	0	3
Q7946879	way-100635	0	0	2
Q487463	way-181187	0	0	1
Q6586709	wedelolactone	0	0	1
Q4016981	win 55212-2	0	0	4
Q4021708	xamoterol	0	0	1
Q8042940	xanomeline	0	0	15
Q1048621	xenic acid	0	0	1
Q1106	xenon	0	0	8
Q411225	xenon difluoride	0	0	1
Q411142	xenon hexafluoride	0	0	1
Q2584366	xenon oxytetrafluoride	0	0	1
Q409288	xenon tetrafluoride	0	0	1
Q411822	xenon tetroxide	0	0	1
Q411169	xenone trioxide	0	0	1
Q3570984	ximelagatran	0	0	1
Q426081	xylazine	0	0	3
Q412226	yohimbine	2	0	13
Q15628005	ytterbium telluride	0	0	1
Q941	yttrium	0	0	41
Q414015	yttrium barium copper oxide	0	0	2
Q2346494	yttrium borides	0	0	2
Q411720	yttrium bromide	0	0	1
Q415438	yttrium chloride	0	0	1
Q18211575	yttrium diboride	0	0	1
Q21099035	yttrium hexaboride	0	0	1
Q1747583	yttrium iodide	0	0	1
Q3342201	yttrium nitrate	0	0	1
Q4274761	yttrium nitride	0	0	1
Q414685	yttrium oxide	0	0	1
Q4115321	yttrium(III) antimonide	0	0	2
Q1811789	yttrium(III) arsenide	0	0	1
Q419717	yttrium(III) fluoride	0	0	1
Q415385	yttrium(III) sulfide	0	0	1
Q75830	zacopride	0	0	1
Q928378	zafirlukast	1	0	3
Q2344582	zalcitabine	2	0	2
Q12747409	zalospirone	0	0	1
Q6592076	zaprinast	0	0	3
Q8066579	zaragozic acid a	0	0	1
Q15633958	zenarestat	0	0	1
Q198371	zibotentan	0	0	1
Q198504	zidovudine	2	0	3
Q202998	zileuton	1	0	3
Q758	zinc	0	0	48
Q204639	zinc acetate anhydrous	0	0	1
Q204679	zinc bromide	0	0	1
Q204714	zinc chloride	1	0	2
Q204713	zinc cyanide	0	0	1
Q204783	zinc fluoride	0	0	1
Q3822815	zinc gluconate	1	0	1
Q1056827	zinc hydride	0	0	1
Q204820	zinc hydroxide	0	0	1
Q204828	zinc iodide	0	0	1
Q204661	zinc monocarbonate	0	0	1
Q204863	zinc nitrate	0	0	1
Q2560993	zinc nitride	0	0	1
Q647580	zinc peroxide	0	0	1
Q59714	zinc phosphate	0	0	2
Q204906	zinc phosphide	0	0	1
Q204594	zinc protoporphyrin	0	0	1
Q204913	zinc selenide	0	0	2
Q9335141	zinc selenite	0	0	2
Q204954	zinc sulfate anhydrous	0	0	1
Q204952	zinc sulfide	0	0	1
Q204935	zinc telluride	0	0	2
Q26987394	zinc(2+)	0	0	1
Q8072461	zinterol	0	0	1
Q205517	ziprasidone	2	0	12
Q2342917	zirconium silicate	0	0	1
Q8063129	zm-447439	0	0	2
Q218284	zofenopril	0	0	1
Q218507	zoledronic acid anhydrous	0	0	1
Q218820	zolmitriptan	0	0	8
Q218842	zolpidem	1	0	4
Q219957	zonisamide	1	0	1
Q226905	zotepine	0	0	15
Q23905965	α-D-glucopyranose	0	0	1
Q422689	α-lactulose	1	0	1
Q4734914	α-methyl-5-HT	0	0	7
Q12745763	α-methylnoradrenaline	0	0	1
Q19606345	α-phellandrene	0	0	2
Q257331	α-streptozocin	3	0	3
Q7296272	α-yohimbine	0	0	7
Q23905968	β-D-glucopyranose	0	0	1
Q310919	β-alanine	0	0	1
Q11595687	β-bisabolene	0	0	2
